video_id,title,channel_title,category_id,published_at,view_count,like_count,comment_count,tags,url
GCIVEM3RIq0,시작하자마자 우승 확정 ㅋㅋㅋ 처음부터 바로 뜬 공짜 3성 초가스에서 시작되는 레전드 사기판!,전쓰트의 게임 채널 Junsst,20,2026-07-06T03:15:03Z,76505,431,74,"리그 오브 레전드,lol,league of legends,롤토체스,TFT,전략적팀전투,TeamfightTactics,1등,우승,추천,전쓰트",https://www.youtube.com/watch?v=GCIVEM3RIq0
6HtXX4DwAOI,저요 저요 제가 청소 더 잘해요!,텐코 시부키 TENKO SHIBUKI,20,2026-07-06T08:37:52Z,64356,1977,109,"스텔라이브,stellive,텐코시부키,시부키,부키,이나리,클리셰,3기생,스텔라이브3기생,강지,치지직,저스트채팅,저챗,대박박,봉켓몬,마인크래프트,김뿡,고수달,선배후배,타비",https://www.youtube.com/watch?v=6HtXX4DwAOI
v8iSUWZaKTc,구조대가 올 때까지 감시탑에서 살아남는 게임,수탉,20,2026-07-05T12:30:29Z,135057,2759,211,"수탉,수탉tv,공포,공포게임,실황,신작,게임",https://www.youtube.com/watch?v=v8iSUWZaKTc
nMoe1mM0kjE,🔴 GTA 5 LIVE – DON’T BLINK! SECRET MOD ACTIVATED 🤯 #gtalive #gtaonline,Pixel Hunters,20,2026-07-06T11:29:37Z,11730810,28672,3,"gta 5 live,gta v live stream,gta 5 gameplay,gta 5 online,gta 5 rp live,gta 5 police chase,gta 5 mission gameplay,gta 5 mods,gta 5 new update,gta 5 online missions,gta 5 car mods,gta 5 story mode,gta 5 chaos mod,gta 5 action gameplay,gta 5 epic gameplay,gta 5 livestream,gta online live,gta v online,gta 5 no commentary,gta 5 free roam,gta 5 gangster gameplay,gta 5 open world,gta 5 stream,gta 5 fivem,gta 5 gaming live",https://www.youtube.com/watch?v=nMoe1mM0kjE
SrPk72gFaro,"""화내면 미션 실패인데... 싸우기 1초 전 주혁이랑 듀오 ㅋㅋㅋㅋ"" [발로란트]",콕끼리,20,2026-07-06T08:00:09Z,41450,795,46,"FPS,발로란트,VALORANT,예능 발로란트,트롤,콕끼리",https://www.youtube.com/watch?v=SrPk72gFaro
QnzH1GboFt4,Q 한방에 2000딜 핵포킹 이즈리얼,텔론,20,2026-07-06T09:57:20Z,60068,359,66,"텔론,리그오브레전드,뉴메타,스낵무비",https://www.youtube.com/watch?v=QnzH1GboFt4
3mqKgS9U0RI,"아오니, 메챠 카멜레온 개고수가 뭔지 보여드리겠습니다",아오니 AONI,20,2026-07-04T10:00:24Z,303006,6089,458,"메챠 카멜레온,메차 카멜레온,메챠,매챠,메차,매차,카멜레온,카맬래온,카멜래온,숨바꼭질,아오오니,아오니",https://www.youtube.com/watch?v=3mqKgS9U0RI
0cYGksDn3b8,일본인 4인큐한테 한국인이라고 인종차별 당했습니다..,김된모,20,2026-07-05T07:58:12Z,104663,1891,567,"발로란트,발로란트 강의,발로란트 조준선,아이온 2.0,발로란트 신스킨,발로란트 조준점,하버,yay,발로란트 하버,발로란트 감도,발로란트 신캐,발로 조준선,바이올린 챌린지,바이퍼 각독,체임버 강의,발로란트 제트,발로란트 아시아서버 계정 만들기,발로란트 잘하는법,발로란트 브레이킹,발로란트 에임,제트 강의,발로란트 페이드,발로란트 캐릭터 추천,페이드 강의,rgx 11z pro 칼,발로란트 요원 추천,크림슨비스트,케이오 강의,발로란트 에임연습,피닉스 강의",https://www.youtube.com/watch?v=0cYGksDn3b8
XThugLvQmXk,야생에 절대 못 빠져나오는 '백룸' 만들기,라스 마인크래프트,20,2026-07-05T01:00:28Z,121268,2387,233,"마인크래프트,마인크래프트 모드,마인크래프트 공략,마인크래프트 야생,마인크래프트 깔수,마인크래프트 리뷰,깔수 마인크래프트,마인크래프트 유튜버,깔수 마인크래프트 야생,마인크래프트 모드리뷰,마인크래프트 모드 리뷰,마인크래프트 모드 추천,마인크래프트 1.19,마인크래프트 켠왕,마인크래프트 아이템,마인크래프트 깨기,마인크래프트 1.9,마인크래프트깔수,마인크래프트 몬스터,깔수 마인크래프트모드,마인크래프트 야생 생존기,마인크래프트 챌린지,마인크래프트 다이아,마인크래프트 상황극,마인크래프트 옵티파인,마인크래프트 맵 쇼케이스,마인크래프트 보스,마인크래프트 건축,마인크래프트 모던하우스,마인크래프트 모드쇼케이스,마인크래프트 괴물,마인크래프트 초보,마인크래프트 1.8,마인크래프트 하는법,마인크래프트 야생집,마인크래프트 1.20,마인크래프트 인테리어",https://www.youtube.com/watch?v=XThugLvQmXk
AeH3I2ic8e8,"천상계CK에서 결국 ""증명해버리다""",스맵,20,2026-07-05T07:07:43Z,79603,442,31,"스맵,Smeb,춘봉박,아프리카,롤,리그오브레전드,ALL,김민교,이상호,저라뎃",https://www.youtube.com/watch?v=AeH3I2ic8e8
j_TinWSXRE0,철권태그 조사파 방송 - 26.07.06 l TEKKEN TAG l,철권 조사파 tekken chosapa,20,2026-07-06T15:53:27Z,48196,349,0,,https://www.youtube.com/watch?v=j_TinWSXRE0
cHQd6Ya2xBo,"키보드탈출 드디어.. 무려 ""레벨 700렙""을 찍고 트로피 5000억개를 모았습니다..",소멸,20,2026-07-06T08:00:29Z,62824,909,218,"로블록스,소멸",https://www.youtube.com/watch?v=cHQd6Ya2xBo
h1d1K4snXDQ,"Q 한번 탈 때마다 피가 100씩 차는 ""피흡의 악마 이렐리아"" 이거 못 막습니다☠️",이렐킹 IRELKING,20,2026-07-06T06:30:06Z,49915,529,44,"이렐리아,이렐리아 매드무비,이렐리아 스킨,이렐리아 강의,이렐리아 콤보,이렐킹,이렐리아 템트리,이렐킹 매드무비,챌린저,이렐리아 장인,irelia,irelia montage,irelking",https://www.youtube.com/watch?v=h1d1K4snXDQ
-Vz-Sc0cb3s,이빨이랑 돈 뜯는 깡패 우디르,웅플,20,2026-07-06T12:00:33Z,50819,196,29,"웅플,웅플레이어,woongplayer,리그 오브 레전드,League of Legends,lol,니달리,니달리 장인,챌린저 니달리,탑 니달리,니달리 탑,뉴메타,뉴메타 탑,탑 뉴메타,니달리 강의,웅플 니달리,우디르,우디르 칼바람,칼바람 우디르,우디르 뉴메타,웅플 우디르",https://www.youtube.com/watch?v=-Vz-Sc0cb3s
Y3n-9rGjmzo,대륙의 무친 마스터이 장인을 만나다,Official dopa,20,2026-07-05T01:06:53Z,151742,739,156,"도파,압도,dopa,apdo,faker,dopa vs faker,쇼메이커,쵸비,더샤이,파카,랄로,도랄팤,도파카,도파파카,도파랄로,파카랄로,skt t1,t1,lck,lpl,lec,caps,트페,오리아나,트페vs,오리아나vs,카사딘vs,제드vs,프레이,괴물쥐,피닉스박,방종우,이재석",https://www.youtube.com/watch?v=Y3n-9rGjmzo
GYKdyO4o7Cg,"[생] [7/6] "" 리니지 클래식 "" 51요정 근본  #이문주  내가수영 #불도그",내가수영TV,20,2026-07-06T15:55:52Z,30643,742,6,"내가수영,수영,天堂M,리니지M수영,리니지M내가수영,내가수영TV,리니지M,리니지,리니지2,철구,남캠,여캠,먹방,게임,난닝구,똘끼,쌈용,만만,배틀그라운드,조인범,인범,막부,랑쯔,성태,조성태,배그,킹아더,유주팬클럽,Lineage,LineageM,로스트아크,로아,블소,리마스터,블레이드앤소울,디다,남군,악마킹,악마의킹,유주,yt:cc=on,내가수영^^,리니지수영,리니지내가수영,창현,겜창현,창구라,만만즈,빡태,내가빡태,나다빡태,나다빡태TV,드립팀,수진,내가수진,만만업,사이하대전투,여포왕,왕연합,왕혈,린마,린마스터,만만이,만만리니지,창현리니지,창현리니지M,창현가이아격노,창현격노,도건,도건TV,도건왕팀,도건여포왕,가오나시티,리니지리마스터,로드나인",https://www.youtube.com/watch?v=GYKdyO4o7Cg
OlSuqjP-qCE,케이오로 개빡캐리해서 30만원 얻은 레전드판 ㅋㅋㅋㅋㅋ,행돌,20,2026-07-05T22:00:13Z,62444,1194,57,"행돌,발로란트",https://www.youtube.com/watch?v=OlSuqjP-qCE
3Ueu4XNCR7Y,[ 7. 6 live ] 리니지m : 신섭 1티어 무기삽니다. 적들이 꿈틀꿈틀 대네요? [ lineageM 天堂M ],수삼티비,20,2026-07-06T09:48:05Z,40034,452,11,,https://www.youtube.com/watch?v=3Ueu4XNCR7Y
fqHI12SEiTI,정령의축복 윈브 육성 시작!!,레고77,20,2026-07-05T08:24:14Z,100171,393,146,"레고77,신지드 장인,리그 오브 레전드,LOL,메랜,메이플,메이플랜드,옛메,옛날메이플,대머리도적,대머리,옛날바람,클래식바람",https://www.youtube.com/watch?v=fqHI12SEiTI
ECmZcoiogUk,배틀그라운드 수류탄이 항상 개사기인 이유,김블루,20,2026-07-06T10:28:13Z,51997,1182,59,김블루,https://www.youtube.com/watch?v=ECmZcoiogUk
mCDFBebKeYs,감스트 감컴 테크모 월드컵 최강자는 누구?! [26.7.5],겜스트GAMEST,20,2026-07-06T08:46:31Z,23751,393,73,"감스트,겜스트,축구,스포츠,중계,풀영상,보라,아프리카,게임,토크,합방",https://www.youtube.com/watch?v=mCDFBebKeYs
q-ypCyZq1Sg,이 부분을 지우고 복사하세요 : 불꽃타입 하트골드【포켓몬 모든타입 깨기】#9,근가놈,20,2026-07-04T09:08:25Z,243541,2769,268,"윤가놈,윤진석,치지직,스트리머,근가놈,포켓로그,포켓몬스터,귀뚤톡크,200층,무한다이노,포켓로그공략",https://www.youtube.com/watch?v=q-ypCyZq1Sg
PPHQXgxXQo8,메이플 플래닛 파괴된 서버1등 석궁… 다시 찾을수 있을까요..?,찬해,20,2026-07-05T02:00:39Z,96779,308,106,"배틀그라운드,킴성태,맛종욱,꺠박이,킴해적단,메이플랜드,메랜,뜨뜨뜨뜨,뜨뜨,킬내기,이지상,전수찬,트할,세글자,팡이요,지작,레고77,메이플 강화,메이플랜드 강화,메이플 직업추천,메이플 전사,메이플랜드 전사,메이플랜드 페이지,메이플랜드 클레릭,메이플 리부트,메이플랜드 핵,메이플랜드 직업추천,메이플랜드 썬콜,메이플 브금,메이플랜드 표도,필메,일어나,메이플 잠쩔,메이플 메소,메이플랜드 사냥터,메이플랜드 불독,메이플랜드 시프,메이플랜드 헌터,메이플랜드 스피어맨,메이플랜드 퀘스트,공12노목,배그 엔비디아 설정,메이플랜드 지작,메이플랜드 1위,옛날 메이플,대리작,이블윙즈,랄로 메이플,테스트훈 메이플,파이터,메이플 파이터,메이플랜드 파이터,메이플랜드 어쌔신,찬해 어쌔신,찬해 메이플랜드,메이플랜드 찬해,찬해,메이플랜드 도적,메이플스토리 도적",https://www.youtube.com/watch?v=PPHQXgxXQo8
DrzQKRcRPvQ,"뭐 상대가 올AD 라고?? 방어력 300찍고 절대 안죽는 좀비 ""탑 라이즈""",캐인유튜브,20,2026-07-06T13:48:34Z,40752,329,55,"렝가장인,캐인렝가,렝가,롤렝가,탑렝가,롤탑렝가,탑렝가매드무비캐인,리그오브레전드,뉴메타,마나무네,챌린저,rengar,lol,league of legend,c1,캐인,강의",https://www.youtube.com/watch?v=DrzQKRcRPvQ
jdIO-UVPVg8,거위보호국에서 나왔습니다,꿀탱탱,20,2026-07-06T02:30:25Z,41250,320,81,,https://www.youtube.com/watch?v=jdIO-UVPVg8
5NeLWRZwo-w,대권아 너 왜 폼이 현역이냐?,태민98,20,2026-07-06T03:00:29Z,50337,684,88,"배틀그라운드,태민,taemin98,프로게이머,롤큐,LQLQ,매드무비",https://www.youtube.com/watch?v=5NeLWRZwo-w
